location,date,ave_temperature,min_temperature,min_temperature_time,max_temperature,max_temperature_time,precipitation,max_wind_speed,max_wind_speed_time,ave_wind_speed,max_wind_speed_direction
783,2018-06-04,,,,,,0,,,,
783,2018-06-05,22.1,18.1,308,27.3,1612,0,4.7,1802,1.2,258.8
783,2018-06-06,23.4,18.2,235,31,1515,0,6.1,1725,1,298.1
783,2018-06-07,23.9,16.7,525,32.1,1444,0,5.8,1619,1.1,309.4
783,2018-06-08,22,17.1,508,28.3,1502,0,6.6,1350,1.3,317.8
783,2018-06-09,22.9,16,427,30.4,1314,0,7.4,1232,1.1,73.1
783,2018-06-10,22,18,557,27.5,1549,.5,5.7,1841,1.3,182.8
783,2018-06-11,20.9,17.8,715,24.8,1252,1,5.8,1741,1.1,295.3
783,2018-06-12,21.2,17.2,438,27.7,1543,0,6.4,1627,1.2,329.1
783,2018-06-13,22.4,15.3,448,29,1407,0,5.6,2125,1.2,115.3
783,2018-06-14,22.9,16.7,536,30,1445,0,6.5,1511,1.5,194.1
783,2018-06-15,22.6,17.3,412,29.7,1527,0,7.2,1740,1.5,213.8
783,2018-06-16,22.4,18.1,200,30,1450,0,6.2,1735,1.6,261.6
783,2018-06-17,22.8,17.3,254,30.1,1506,0,5.6,1604,1,216.6
783,2018-06-18,24.4,18.6,548,32.1,1558,0,5.1,1718,1,250.3
783,2018-06-19,21.7,19.5,136,25.6,1608,2.5,5,1610,.7,36.6
783,2018-06-20,23,17.5,541,30,1350,0,6.6,1443,1.1,329.1
783,2018-06-21,23.4,16.1,434,31.9,1403,0,6.1,1409,1,306.6
783,2018-06-22,23.9,16,517,33,1431,0,4.3,1623,.8,210.9
783,2018-06-23,24.2,19.6,619,31.5,1416,0,6.4,1629,1.1,225
783,2018-06-24,25.4,18,531,34.9,1524,0,6,1703,1,300.9
783,2018-06-25,26.7,17,543,36.2,1546,0,6.5,1733,1.5,160.3
783,2018-06-26,25.6,23,217,28.1,1326,0,7.8,1624,2.2,202.5
783,2018-06-27,25.1,23.5,458,29.9,1503,61,6.8,523,1.6,239.1
783,2018-06-28,23.4,21.7,1019,25.2,1706,61.5,5.1,851,1,210.9
783,2018-06-29,25.9,22.4,2314,31.4,1443,7,7.2,2148,1,129.4
783,2018-06-30,23.1,20.9,2349,27.2,1034,29,4.9,1016,1.1,104.1
783,2018-07-01,24.7,20.4,451,28.7,1103,50,7.1,1305,1.6,219.4
783,2018-07-02,25.7,21.4,603,29.8,1738,41.5,8.2,410,1.4,261.6
783,2018-07-03,27,23.9,317,31.7,1258,0,7.4,1137,1.8,59.1
783,2018-07-04,26.9,22,402,31.8,1509,0,5.9,1355,1.2,306.6
783,2018-07-05,25.2,23.1,403,29.7,1350,9.5,3.8,1232,.8,357.2
783,2018-07-06,24,22.6,2256,27.1,1647,8.5,5.8,1513,1.3,81.6
783,2018-07-07,25.1,21.1,455,30.2,1529,0,5.5,2026,1.5,205.3
783,2018-07-08,24.4,21.8,610,28,1532,0,4.6,2308,1.2,104.1
783,2018-07-09,23.6,20.8,724,26.4,1528,0,4.4,2122,1.2,154.7
783,2018-07-10,27.5,22.4,516,32,1418,0,6.9,1521,1.5,191.3
783,2018-07-11,28.3,24.1,215,33.1,1416,0,5.5,1058,1.5,154.7
783,2018-07-12,28.6,22.9,453,33.9,1536,0,5,1013,.9,194.1
783,2018-07-13,28.7,24.7,559,35,1544,0,5,1756,1,286.9
783,2018-07-14,28.2,23.3,547,35,1600,0,4.2,1702,.9,239.1
783,2018-07-15,29.1,23,528,36.6,1551,0,4.3,1457,1,329.1
783,2018-07-16,28.5,22.8,517,35.7,1431,0,4.9,1632,1,261.6
783,2018-07-17,,22.5,458,35.5,1414,0,5,1748,1,317.8
783,2018-07-18,,,,,,0,,,,
783,2018-07-19,29,24,509,36.4,1422,0,5.7,1627,.9,306.6
783,2018-07-20,29.7,23.1,545,37.4,1543,0,4.7,1458,.9,337.5
783,2018-07-21,30,24.3,540,36.6,1410,0,4.6,1532,.9,191.3
783,2018-07-22,29.3,25.3,339,35,1521,0,6.7,1534,1.8,157.5
783,2018-07-23,29.4,24.4,501,35.6,1350,0,4.9,1835,1.2,208.1
783,2018-07-24,30.1,23.7,510,36.8,1420,0,6.4,1554,1.5,208.1
783,2018-07-25,30.1,25.4,555,36.4,1535,0,5.3,1457,1.3,236.3
783,2018-07-26,29.9,24,557,37,1538,0,4.7,1607,1,300.9
783,2018-07-27,30.4,23.9,540,38.6,1451,0,5.5,1826,1.1,298.1
783,2018-07-28,30.3,24.7,545,37.6,1308,0,6.4,1546,1.1,303.8
783,2018-07-29,31.3,25.5,545,37.7,1408,0,6.2,1543,1.2,340.3
783,2018-07-30,30.2,26.1,2341,36.5,1335,0,5.8,1508,1.3,39.4
783,2018-07-31,30.4,24.2,530,38.1,1457,0,5.8,1159,1.3,50.6
783,2018-08-01,31.4,24.2,517,38.6,1507,0,6,2025,1.4,208.1
783,2018-08-02,31.5,25.1,454,39.1,1438,0,5.9,1726,1.4,126.6
783,2018-08-03,30.9,26.3,413,36.7,1423,0,7.1,1132,1.9,143.4
783,2018-08-04,30,25.2,524,36.2,1415,0,5.6,1643,1.2,298.1
783,2018-08-05,30.2,24.5,553,37.3,1436,0,7.1,1322,1.1,348.8
783,2018-08-06,30.8,24,541,38.8,1514,0,5.9,1657,1.1,289.7
783,2018-08-07,29.8,26.7,2357,38.2,1435,0,6.3,1509,1,329.1
783,2018-08-08,30.8,25.9,333,37.2,1318,0,6.6,1547,1.3,300.9
783,2018-08-09,30.2,25,520,36.9,1557,0,5.4,1702,1.1,317.8
783,2018-08-10,30,25.5,507,37.4,1516,7.5,6.7,1815,1.1,146.3
783,2018-08-11,28.6,25,327,35,1544,0,4.7,1609,1,104.1
783,2018-08-12,29.5,24.7,529,36.2,1509,0,7.3,1548,1.6,165.9
783,2018-08-13,30.8,25.8,613,36.9,1533,0,7.3,1358,1.7,202.5
783,2018-08-14,30.2,23.9,501,37.9,1331,0,5.7,1305,1.1,165.9
783,2018-08-15,30.3,24.5,440,38.6,1402,0,5.9,1309,1.2,73.1
783,2018-08-16,29.1,25.8,2330,34.4,1230,0,6.9,1026,2.1,132.2
783,2018-08-17,27.2,23,2352,33.6,1441,0,6.4,1010,2.1,73.1
783,2018-08-18,26.6,20.1,536,34.5,1536,0,5.2,2230,2,205.3
783,2018-08-19,27.2,20.6,559,34.6,1502,0,5.8,1828,1.3,199.7
783,2018-08-20,27.6,23.3,116,33.3,1316,0,7.3,1143,1.8,202.5
783,2018-08-21,28.2,22.6,621,35.5,1452,0,6.2,1217,1.3,202.5
783,2018-08-22,30.4,23.4,155,36.3,1554,0,6.1,1719,1.8,109.7
783,2018-08-23,26.9,24.5,2016,31.3,1155,76,9.7,1303,3.1,67.5
783,2018-08-24,25.1,21.9,2358,29.2,1549,9.5,7.2,1245,2.1,253.1
783,2018-08-25,25,21.1,215,29.4,1316,1,3,1000,.5,331.9
783,2018-08-26,23.7,21.1,644,25.9,1032,80,5.5,1020,1.1,101.3
783,2018-08-27,24.9,23.4,1421,26.1,1208,118,6.5,1327,.7,270
783,2018-08-28,27.2,22.8,2345,33.1,1549,0,5.7,1721,1.1,272.8
783,2018-08-29,27.8,22.6,53,33.9,1405,.5,6.2,1322,1.6,216.6
783,2018-08-30,27,24.3,1106,31.3,1640,28,7.6,1059,1.6,244.7
783,2018-08-31,24.8,22.4,857,26.8,1557,78,8.9,848,1.1,0
783,2018-09-01,25,22.1,440,29.5,1540,0,6.9,1229,1.3,98.4
783,2018-09-02,24,20.9,608,28,1157,0,5.2,958,1.7,81.6
783,2018-09-03,25.9,22.8,503,31.3,1427,37,7.2,1559,1.6,182.8
783,2018-09-04,23.6,19.3,2357,29.9,1246,71,7.4,1721,1.2,306.6
783,2018-09-05,23.2,17.3,544,30.7,1407,0,5.8,1358,.9,261.6
783,2018-09-06,22.8,19.3,515,27,1220,0,4.5,1310,1,210.9
783,2018-09-07,21.1,17.5,2357,24.7,1314,9.5,5,1320,.9,317.8
783,2018-09-08,19,14.3,407,26.6,1528,0,5.2,1450,.8,112.5
783,2018-09-09,20.1,13,602,28.5,1420,0,6.1,1249,1.1,300.9
783,2018-09-10,21.3,14.3,608,28.3,1406,0,5.7,1508,1.2,64.7
783,2018-09-11,20.1,15.5,629,26,1548,0,5.5,1615,1.4,84.4
783,2018-09-12,22.3,14.8,534,29.5,1503,0,5.6,954,1.1,75.9
783,2018-09-13,22.2,20.2,1,24.6,1412,2.5,5.1,1718,1.2,73.1
783,2018-09-14,22.9,19.9,533,26.7,1510,4.5,5.2,759,1.3,56.3
783,2018-09-15,23.5,21.3,2302,29,1527,2,3.9,1716,.7,247.5
783,2018-09-16,23.8,21,2358,29.4,1239,0,4.5,1444,.9,317.8
783,2018-09-17,22.6,19.3,633,29.1,1459,0,5.6,1238,.8,286.9
783,2018-09-18,21.1,15,509,29.2,1331,0,4.9,1549,.9,337.5
783,2018-09-19,20.2,16.1,605,24.5,1411,0,4.3,1750,.6,205.3
783,2018-09-20,21.8,19.5,148,24.5,1427,1.5,3.8,2341,.9,45
783,2018-09-21,20.2,17.7,2341,24.3,1545,19.5,4.9,1602,1,2.8
783,2018-09-22,19.9,14.7,2358,28.3,1428,0,5.5,1237,.7,337.5
783,2018-09-23,18.3,12.9,447,26.6,1419,0,4.4,1657,.9,303.8
783,2018-09-24,16.7,11.4,2358,23.6,1543,0,5.8,1631,.9,351.6
783,2018-09-25,16.5,8.4,603,25.1,1448,0,5.5,1141,1,95.6
783,2018-09-26,19.1,14.1,342,25.4,1443,0,5.9,1450,1.3,64.7
783,2018-09-27,18.1,10.3,640,26,1526,0,4.4,944,.9,25.3
783,2018-09-28,19.1,12.6,545,25.7,1341,0,5.4,907,1.1,87.2
783,2018-09-29,20.5,16.1,534,26.3,1423,0,6.1,1325,1.3,87.2
783,2018-09-30,18.6,13.8,2347,26,1304,0,9.3,1605,1.6,292.5
783,2018-10-01,17.4,11.8,623,22.8,1210,.5,8.1,1155,1.6,261.6
783,2018-10-02,15.9,10.7,623,24,1434,0,5.7,1608,.8,334.7
783,2018-10-03,15.6,8.5,525,24.8,1454,0,5.6,1621,.9,329.1
783,2018-10-04,18.7,10.1,544,26,1442,.5,5.5,1117,1.2,78.8
783,2018-10-05,18.4,15.9,352,20.1,1659,68,6.2,2338,1.3,59.1
783,2018-10-06,18.7,14.4,2349,22.4,1248,29,10,1214,2.3,331.9
783,2018-10-07,17.2,11,2357,24.5,1351,0,6.2,1124,1,331.9
783,2018-10-08,14.7,9.3,353,21.8,1522,0,4.6,1216,.8,334.7
783,2018-10-09,14.8,10.8,423,19.3,1346,0,3.4,720,.9,106.9
783,2018-10-10,14.3,9.7,2349,18.9,1155,4,6.7,1343,1.3,284.1
783,2018-10-11,10.9,5.8,2345,17.9,1343,0,7.4,1359,1.1,357.2
783,2018-10-12,10.5,3.5,625,18.9,1414,0,5.7,1142,.9,345.9
783,2018-10-13,11.4,4,646,20.9,1332,0,4.7,1355,.8,272.8
783,2018-10-14,12.7,5.1,515,21.5,1445,0,4.5,1446,.7,270
783,2018-10-15,14.4,6.9,615,22.4,1323,0,5.5,1255,.8,42.2
783,2018-10-16,13.1,8.7,2332,20,1451,0,4.4,1543,.6,329.1
783,2018-10-17,11.9,6.1,643,21,1424,0,7.5,1050,.9,323.4
783,2018-10-18,10.6,4,548,19.3,1331,0,5.6,1433,.9,331.9
783,2018-10-19,11.2,3.9,637,20.4,1446,0,6,1521,.9,334.7
783,2018-10-20,11.5,3.4,526,21.6,1356,0,4,1211,.7,42.2
783,2018-10-21,11.8,4.3,642,22.2,1404,0,4.3,1715,.6,292.5
783,2018-10-22,13.1,6.2,510,21.2,1351,0,4.9,1253,.7,191.3
783,2018-10-23,12.6,7.8,323,19.8,1517,0,3.1,1553,.6,284.1
783,2018-10-24,12.4,6,2357,20.9,1329,0,5.1,1333,.9,284.1
783,2018-10-25,12.1,4.5,310,22.3,1455,0,3.5,1430,.7,210.9
783,2018-10-26,12.4,9.3,1949,15.7,1643,5,6,1701,.8,315
783,2018-10-27,9.9,5.6,2356,16,1147,2,8,950,1.1,289.7
783,2018-10-28,11.9,4.8,714,19.8,1436,6.5,10,1416,1.5,250.3
783,2018-10-29,10.2,5.7,328,19.3,1337,.5,7.1,1413,.8,272.8
783,2018-10-30,8.6,3.2,2352,14.8,1312,0,6.7,1344,1.1,309.4
783,2018-10-31,7.5,2.4,300,15.7,1320,0,6.6,1505,1,331.9
783,2018-11-01,7.6,.4,532,16.5,1302,0,6.5,1317,.9,331.9
783,2018-11-02,9.2,1.6,459,19.4,1330,0,3.7,1057,.8,90
783,2018-11-03,9.3,2.5,701,19.6,1349,0,3.6,1139,.7,143.4
783,2018-11-04,9.6,1.7,714,20.4,1412,0,4.4,1551,.7,292.5
783,2018-11-05,10.4,2.8,529,21.5,1412,0,4.4,1640,.7,326.3
783,2018-11-06,11,3.7,703,20.4,1404,0,3,1014,.5,98.4
783,2018-11-07,13.1,8.1,2,16.8,1245,.5,3.6,1213,.7,67.5
783,2018-11-08,15.1,13.2,35,17.8,1709,23.5,6.9,2100,1.5,194.1
783,2018-11-09,11.8,5.5,2334,17.6,1325,.5,6.5,1237,1.1,272.8
783,2018-11-10,9.2,4,443,18.7,1406,0,3.9,1442,.6,284.1
783,2018-11-11,9.8,5.5,217,14.6,1333,5.5,2.7,855,.6,28.1
783,2018-11-12,9.4,3.6,2357,14.6,1422,1,6.6,1408,1,298.1
783,2018-11-13,7.3,.9,600,16.1,1353,0,5.5,1618,.7,351.6
783,2018-11-14,7.6,.7,645,17.1,1411,0,3,1348,.5,208.1
783,2018-11-15,9.4,2.1,721,18.4,1433,0,3.6,1039,.7,98.4
783,2018-11-16,9.4,6.4,2132,12.3,1444,1,3.1,1322,.6,81.6
783,2018-11-17,7.5,2.1,2145,15.5,1330,0,6.5,1554,1,340.3
783,2018-11-18,6,.7,349,11.5,1419,0,2.8,1437,.5,340.3
783,2018-11-19,6.6,.2,421,15.4,1318,0,4.8,1454,.6,298.1
783,2018-11-20,5.6,-.9,652,15,1447,0,4.4,1224,.7,84.4
783,2018-11-21,6.8,.2,403,13.4,1531,0,5.6,1959,1,329.1
783,2018-11-22,5.2,0,2335,10.2,1439,0,7.4,1137,1.6,25.3
783,2018-11-23,3,-2.9,514,11.2,1444,0,4.9,1134,.9,22.5
783,2018-11-24,6.4,.9,128,10.6,1522,7,4.2,1106,1,106.9
783,2018-11-25,6.8,2.1,2244,13.7,1506,0,3.1,1527,.7,81.6
783,2018-11-26,6.3,-.5,546,16.1,1440,0,4.7,137,.7,33.8
783,2018-11-27,8.1,.2,646,16.9,1445,0,5.1,1423,.7,348.8
783,2018-11-28,6,-.7,2351,13,1452,0,5.2,1213,.8,298.1
783,2018-11-29,6.2,-2,611,14.6,1451,0,4.1,1626,.6,331.9
783,2018-11-30,5.8,.4,559,14.6,1504,0,4.4,1551,.7,258.8
783,2018-12-01,6,1,2346,12.8,1430,0,4,1439,.8,95.6
783,2018-12-02,11,-.1,341,19.7,1359,0,5.1,1107,1,61.9
783,2018-12-03,14.6,12.3,331,17.1,1540,3.5,3.2,518,.6,92.8
783,2018-12-04,10.6,6.5,2352,14.3,112,13,9.4,2202,2.2,323.4
783,2018-12-05,4.3,-.3,707,10.2,1434,0,7.7,310,1.5,340.3
783,2018-12-06,4.1,1.9,740,6.7,1406,3.5,7.8,2259,1.4,331.9
783,2018-12-07,-1.3,-4.4,2353,4.6,1,0,10.3,451,2.5,334.7
783,2018-12-08,-3.1,-5.9,406,1.3,1313,0,6.2,1559,1.5,337.5
783,2018-12-09,-3.1,-6.2,2256,1.6,1513,0,6.4,1718,1.3,329.1
783,2018-12-10,-1.4,-7.8,330,7.2,1448,0,6,1534,.9,300.9
783,2018-12-11,.7,-4.2,14,2.5,1629,0,2.7,1521,.7,92.8
783,2018-12-12,.7,-4.2,2217,4.5,1430,0,7.6,1223,1.6,348.8
783,2018-12-13,1.7,-2.6,3,7.2,1341,0,7.1,1452,1.3,295.3
783,2018-12-14,-.5,-6.1,2358,4.6,1236,0,7,1358,1.7,351.6
783,2018-12-15,-1.7,-8.6,629,7.9,1440,0,2.9,1111,.5,59.1
783,2018-12-16,.7,-2.5,242,4.5,1602,0,4,1314,.7,8.4
783,2018-12-17,2.8,-3.3,635,9.3,1446,0,6.7,1356,.9,315
783,2018-12-18,2.2,-3.7,508,10.6,1506,0,7.9,1245,.9,295.3
783,2018-12-19,4.6,-2.9,336,12.4,1408,0,2.5,1323,.5,182.8
783,2018-12-20,6.3,.4,2359,12.7,1459,0,2.9,1539,.6,92.8
783,2018-12-21,6.1,-.7,429,14.3,1531,0,3.9,1059,.6,67.5
783,2018-12-22,7,-.7,505,15.2,1357,0,6.3,1730,.8,312.2
783,2018-12-23,6,1.8,2354,11.3,1335,1.5,8.1,1348,1.8,337.5
783,2018-12-24,.7,-4.6,2358,6.3,1424,0,8,1217,1.5,340.3
783,2018-12-25,1.3,-5.7,147,6.6,1410,0,3.3,1010,.7,75.9
783,2018-12-26,3.1,0,2353,7.3,1407,0,7.1,1247,1.7,334.7
783,2018-12-27,-3.5,-5.2,2359,.2,36,0,9.2,603,3.1,331.9
783,2018-12-28,-5.2,-9.5,2326,-1.5,1216,0,8,1231,1.9,298.1
783,2018-12-29,-4.6,-10.3,124,.6,1435,0,8.2,1548,1.3,326.3
783,2018-12-30,-3.5,-7.3,656,1.1,1428,0,6.6,1434,1.4,337.5
783,2018-12-31,-3.3,-10.7,742,4,1330,0,7.1,1408,1.1,298.1
783,2019-01-01,-.3,-5.1,229,2.7,1258,0,7.9,1540,1.3,300.9
783,2019-01-02,-.9,-5.9,2349,4.5,1319,0,6.1,1550,1.2,326.3
783,2019-01-03,-2.3,-7.9,514,5.9,1449,0,5.9,1239,.9,343.1
783,2019-01-04,-1.1,-8.2,458,4.2,1527,0,3.9,929,.5,87.2
783,2019-01-05,.8,-5.5,2359,6,1408,0,7.9,1437,1.7,340.3
783,2019-01-06,-.7,-6.9,753,5.9,1434,0,6.8,1527,1,298.1
783,2019-01-07,-.9,-7,627,5.9,1419,0,7.5,1333,.9,317.8
783,2019-01-08,-.6,-4.9,440,5.4,1232,0,9.1,2358,1.5,289.7
783,2019-01-09,-1.6,-5.5,644,3,1513,0,7.7,232,1.2,329.1
783,2019-01-10,1.3,-2.8,2354,6.5,1256,0,6.9,1317,1,306.6
783,2019-01-11,2.8,-5,335,9.4,1516,0,4.2,426,.6,84.4
783,2019-01-12,4.3,1.6,500,9.4,1423,3.5,6.4,2040,1.1,351.6
783,2019-01-13,.8,-4,711,8.6,1426,0,6.1,1442,1.2,334.7
783,2019-01-14,-.1,-6.6,645,9.1,1424,0,4.9,1733,.8,326.3
783,2019-01-15,1.1,-2.8,729,8.3,1347,0,8.3,1606,1.7,345.9
783,2019-01-16,-2.7,-7.7,743,2.5,1523,0,6.7,1407,1.6,286.9
783,2019-01-17,-.2,-5.6,747,6.2,1407,0,7,1353,1.1,315
783,2019-01-18,.2,-6.8,552,9.2,1535,0,4.8,1639,.9,331.9
783,2019-01-19,2.8,-3.8,739,8.6,1219,.5,2.6,1000,.6,92.8
783,2019-01-20,2.1,-1.8,2347,4.8,1127,0,8,729,2,334.7
783,2019-01-21,.5,-4,0,8,1347,0,6.2,1501,1.1,309.4
783,2019-01-22,.5,-6.2,340,9.9,1407,0,5.8,1430,.9,281.3
783,2019-01-23,2.2,-4.1,415,10.4,1315,0,7.4,1330,1.3,348.8
783,2019-01-24,.4,-6.2,722,9.4,1427,0,6.1,1359,1.1,303.8
783,2019-01-25,-.3,-5.7,117,6,1157,0,8.3,1803,1.8,343.1
783,2019-01-26,-1.1,-5.1,735,3.8,1535,0,7.7,1419,2.1,345.9
783,2019-01-27,-1.1,-9.2,622,7.9,1431,0,5.5,1435,.7,303.8
783,2019-01-28,2.5,-.9,2356,9.3,1317,0,8.7,1358,1.6,298.1
783,2019-01-29,-.1,-7.2,723,9.2,1539,0,5,912,.7,64.7
783,2019-01-30,3.4,-3.3,6,11.4,1442,0,5.4,1642,.8,303.8
783,2019-01-31,.6,-1.9,2319,4.5,307,4.5,7.2,1633,1.5,329.1
783,2019-02-01,-1,-4.8,714,4.6,1536,0,6.2,1600,1.2,298.1
783,2019-02-02,2.4,-5.6,522,9.4,1440,0,4.5,1559,1.2,160.3
783,2019-02-03,7.3,5.1,103,11.2,1210,13.5,8.9,2224,1.7,320.6
783,2019-02-04,3.3,-1.9,735,7.7,1323,0,7.5,1108,1.7,326.3
783,2019-02-05,3.4,-4.8,743,12.6,1528,0,3.6,1422,.6,202.5
783,2019-02-06,5.8,-1.5,452,14.4,1425,0,6.3,1547,1.1,244.7
783,2019-02-07,1.7,-3.8,2354,5.8,621,0,9.3,1441,2.4,337.5
783,2019-02-08,-1.1,-4.7,219,4.3,1457,0,6.9,1139,1.5,295.3
783,2019-02-09,-1.3,-3.3,1921,2.1,1349,0,9.7,1310,2.3,289.7
783,2019-02-10,-1.4,-6.5,641,3.8,1410,0,6.5,1951,1.5,312.2
783,2019-02-11,-.6,-5.2,2353,4,1414,0,7.5,1332,1.8,286.9
783,2019-02-12,.2,-7.6,645,7.9,1517,0,6.1,1613,.9,340.3
783,2019-02-13,1.3,-4.2,631,6.5,1212,0,7.8,1514,1.6,317.8
783,2019-02-14,1.5,-3,2332,8.7,1511,0,4.9,27,.7,326.3
783,2019-02-15,2.2,-3.8,57,6,1452,0,7.4,1529,1.3,300.9
783,2019-02-16,0,-4.1,2238,3,1334,0,7.6,1113,2.2,340.3
783,2019-02-17,.4,-4.6,2347,6.6,1453,0,7.8,1049,1.7,329.1
783,2019-02-18,1.7,-5,222,6.7,1657,.5,3,2229,.6,81.6
783,2019-02-19,3.9,-.5,2352,7,1514,13.5,6,1324,1.5,309.4
783,2019-02-20,2.7,-1.5,124,7.6,1518,0,8,1652,1.4,334.7
783,2019-02-21,2.5,-3.8,632,10.2,1516,0,6.3,1419,1.1,337.5
783,2019-02-22,4.1,-1.5,347,11.7,1454,0,6.8,1907,1.1,309.4
783,2019-02-23,5.3,-3.2,424,15.7,1513,0,4.9,1740,1,298.1
783,2019-02-24,5.9,-1.4,514,15.3,1413,0,7.3,1612,1.4,281.3
783,2019-02-25,4.8,-2.3,710,13.8,1310,0,8.1,1347,1.5,329.1
783,2019-02-26,5,-4.4,552,13.9,1448,0,7,1413,1,331.9
783,2019-02-27,7.2,3.8,323,13.6,1329,1,5.1,1458,.9,194.1
783,2019-02-28,7,1.1,655,14.5,1343,0,7,1632,1.2,306.6
783,2019-03-01,4.9,-2.7,606,14.3,1400,0,7.6,1401,1.3,298.1
783,2019-03-02,8.4,-2,550,17,1524,0,5.2,1838,1,202.5
783,2019-03-03,10.2,5.9,652,15.2,1333,0,4.4,1751,.9,337.5
783,2019-03-04,8.6,1.8,2354,15.7,1442,0,6.8,1338,1.5,2.8
783,2019-03-05,7.4,-1.4,559,14.8,1506,0,2.9,1747,.7,244.7
783,2019-03-06,9.1,5.7,2114,16.4,1357,0,7.8,1513,1.3,300.9
783,2019-03-07,6,.7,2355,12.7,1341,0,8.1,1210,2,329.1
783,2019-03-08,5.3,-3.4,548,16.7,1523,0,6.6,1706,1,253.1
783,2019-03-09,8.1,-3.2,446,17.1,1547,0,5.7,1728,1,227.8
783,2019-03-10,8.3,2.5,2353,11.5,1217,8,6.1,1141,1.5,50.6
783,2019-03-11,4.7,-1.5,452,10.5,1313,2.5,7.1,1525,.8,281.3
783,2019-03-12,5.6,1,2359,12.9,1331,1,7.8,1706,1.9,14.1
783,2019-03-13,3.6,-3.1,636,10.4,1458,0,8.8,1216,1.8,320.6
783,2019-03-14,4.6,-4.2,633,13.9,1531,0,6.1,1720,1.1,227.8
783,2019-03-15,6.8,.8,8,13.3,1516,1.5,10,2148,2.2,303.8
783,2019-03-16,7,2.1,2300,14.1,1536,0,9.6,1545,1.6,233.4
783,2019-03-17,6.5,-.9,652,14.4,1426,0,7.5,1503,1.4,343.1
783,2019-03-18,7.1,-1.9,625,15.5,1639,0,5,1624,1.1,210.9
783,2019-03-19,9.3,-.8,517,20,1531,0,6.1,1424,1,295.3
783,2019-03-20,11.7,4.5,311,17.2,1249,18,9.5,1627,1.6,154.7
783,2019-03-21,8.2,4.2,2215,16,7,0,8.6,1406,2.7,340.3
783,2019-03-22,4.9,2.5,503,10.1,1427,0,8.7,1309,2.8,28.1
783,2019-03-23,3.9,-1.3,419,11.6,1229,1,10.5,1541,1.9,343.1
783,2019-03-24,3.4,-4.3,639,12,1344,0,6,1328,1.1,329.1
783,2019-03-25,5.6,-1.5,426,14.5,1527,0,5.3,1730,1.1,233.4
783,2019-03-26,10,.9,222,20.8,1621,0,5.3,1500,1,326.3
783,2019-03-27,12.5,2.8,552,20.4,1456,0,9.9,1649,2.1,267.2
783,2019-03-28,11.9,6.9,2344,20.2,1358,0,6.4,1807,1.2,255.9
783,2019-03-29,11.4,2.5,636,19.4,1440,0,5.8,1416,1.2,326.3
783,2019-03-30,7.6,3.9,1948,12.5,1100,1.5,9.8,1642,2.6,340.3
783,2019-03-31,5.6,1.1,2314,9.7,1337,0,11,1045,3.5,337.5
783,2019-04-01,6.2,-1.9,613,12.4,1406,0,8.5,1207,1.7,334.7
783,2019-04-02,6.5,-1,614,14.5,1424,0,8.2,1555,1.4,343.1
783,2019-04-03,5.9,-2.9,606,14.5,1358,0,7.8,1557,1.3,306.6
783,2019-04-04,8,-2.3,538,18.6,1501,0,6.7,1439,1.1,219.4
783,2019-04-05,9.4,1.5,316,19.6,1543,0,5.8,1234,1,250.3
783,2019-04-06,11.6,-.7,528,22.8,1543,0,6.1,1349,1,222.2
783,2019-04-07,11.8,7.5,207,15.5,1340,6,4.6,1425,.6,253.1
783,2019-04-08,12.9,5.6,214,20.5,1345,0,8,1212,1.4,300.9
783,2019-04-09,10.4,6.7,509,18,1227,40,8.9,1305,2.3,98.4
783,2019-04-10,8.2,6.8,341,11,1405,3.5,6.7,10,1.7,81.6
783,2019-04-11,9.7,3.3,607,15.3,1527,0,4.9,1700,1.1,343.1
783,2019-04-12,9.8,1.8,609,18.2,1314,0,8.3,1148,1.4,337.5
783,2019-04-13,10.7,2.3,354,19.3,1408,0,6.1,1408,1.1,267.2
783,2019-04-14,9.7,4.3,0,14.7,1558,.5,6.4,1742,1.1,337.5
783,2019-04-15,9.9,-.2,545,20.7,1409,0,7.7,1356,1.4,284.1
783,2019-04-16,13.9,2.3,506,23.8,1627,0,5.5,1506,1.2,180
783,2019-04-17,14.8,8.8,2358,21.9,1547,0,5.6,1740,1.2,309.4
783,2019-04-18,15.3,5.5,519,23.5,1355,0,6.9,1543,1.4,281.3
783,2019-04-19,16.2,14.1,401,21.6,1320,0,6.8,1404,1.4,213.8
783,2019-04-20,16.6,9.8,508,24.6,1556,0,6.5,1809,1.1,292.5
783,2019-04-21,16.9,10.1,535,24,1435,0,4.8,1750,.9,315
783,2019-04-22,19.6,10.7,433,28.4,1411,0,7.4,1419,1.3,230.6
783,2019-04-23,16.4,13.6,543,20.1,1048,2,5.8,1436,1.2,95.6
783,2019-04-24,18.1,16.3,532,21.5,1325,0,4.9,1520,1.1,295.3
783,2019-04-25,14.9,11.2,2354,18.7,1231,2,5.6,1507,1.2,213.8
783,2019-04-26,9.5,7.7,2213,11.3,42,0,5.5,1327,1.2,303.8
783,2019-04-27,13.1,6.2,559,19.6,1413,.5,6.3,1237,1.2,87.2
783,2019-04-28,13.2,9.4,444,19.5,1525,1.5,5.2,1912,1,182.8
783,2019-04-29,12.2,10.4,820,13.2,1718,24.5,5.6,1015,1.2,101.3
783,2019-04-30,15.3,11.5,609,21.1,1528,0,4.4,1205,.9,101.3
